# This file, metarStationInfo.txt, contains station information for METAR and
# SAO sites. (Some Canadian station still report in SA format. Although these
# are now converted at OSO to METAR form, we note them as SAO here.)
#
# Good sources of station information include
# FAA ASOS/AWOS: https://www.faa.gov/air_traffic/weather/asos
# AirNav, linked to the Unidata site, is excellent for U.S. sites.
# METAR & TAF  : https://metar-taf.com/country
#
# Elevations are in meters. "-0" is used to signify unknown elevation.
# Stations marked "e" at the right include guesses for some of the information.
#
# FILE UPDATED 07/16/2026
# FOR CHANGES TO THIS FILE PLEASE CONTACT
# xiaobiao.fan@noaa.gov
#
# number  |ID   |lat     |lon      |elev |station name                        |cntry|
# (10)    |(5)  |(sn2.4) |(sn3.4)  |(5)  |(36)                                |(2)  |
0000000000|KSQE | 28.0830| -90.8190|   -0|Ship Shoal 354 FW Eng, LA           |US|MTR
0000000000|KSQI | 41.7428| -89.6763|  197|Whiteside Cnty AP, IL               |US|MTR
0000000000|KSQL | 37.5119|-122.2495|    2|San Carlos, CA                      |US|MTR
0000000000|KSRB | 36.0567| -85.5301|  312|Upper Cumberland Rgnl AP, TN        |US|MTR
0000000000|KSRC | 35.2106| -91.7371|   81|Searcy Muni AP, AR                  |US|MTR
0000000000|KSRE | 35.2750| -96.6750|  312|Seminole Rgnl AP, OK                |US|MTR
0000000000|KSRF | 38.0800|-122.5000|    1|San Rafael, CA                      |US|MTR
0000000000|KSRN | 29.1200| -91.9500|    0|South Marsh Is Block 268A, LA       |US|MTR
0000000000|KSRQ | 27.3954| -82.5544|    9|Sarasota/Bradenton Intl AP, FL      |US|MTR
0000000000|KSRR | 33.4613|-105.5323| 2077|Sierra Blanca Rgnl AP, NM           |US|MTR
0000074790|KSSC | 33.9727| -80.4706|   74|Shaw AFB, SC                        |US|MTR
0000000000|KSSF | 29.3389| -98.4717|  176|Stinson Muni AP, TX                 |US|MTR
0000000000|KSSI | 31.1521| -81.3905|    4|St. Simons Is AP, GA                |US|MTR
0000000000|KSSU | 37.7800| -80.3300|  549|White Sulphur Springs, WV           |US|MTR
0000072655|KSTC | 45.5456| -94.0586|  314|St. Cloud Rgnl AP, MN               |US|MTR
0000000000|KSTE | 44.5453| -89.5303|  338|Stevens Point Muni AP, WI           |US|MTR
0000000000|KSTF | 33.4344| -88.8500|  102|George M. Bryan AP, MS              |US|MTR
0000072449|KSTJ | 39.7719| -94.9097|  252|Rosecrans Memo AP, MO               |US|MTR
0000000000|KSTK | 40.6175|-103.2678| 1231|Sterling Muni AP, CO                |US|MTR
0000072434|KSTL | 38.7486| -90.3700|  185|St. Louis Lambert Intl AP, MO       |US|MTR
0000000000|KSTN | 33.4400| -90.9200|   39|Stoneville, MS                      |US|MTR
0000000000|KSTP | 44.9345| -93.0599|  215|St. Paul DT AP/Holman Fld, MN       |US|MTR
0000000000|KSTS | 38.5091|-122.8128|   38|C M Schulz-Sonoma Cnty AP, CA       |US|MTR
0000000000|KSTZ | 28.1600| -90.6660|   -0|S Timbalier 301B (Shell), LA        |US|MTR
0000000000|KSUA | 27.1817| -80.2213|    5|Witham Field AP, FL                 |US|MTR
0000000000|KSUE | 44.8437| -87.4215|  221|Door Cnty Cherryland AP, WI         |US|MTR
0000000000|KSUN | 43.5038|-114.2956| 1621|Friedman Mem AP, ID                 |US|MTR
0000000000|KSUO | 43.2585|-100.8595|  830|Rosebud Sioux Tribal AP, SD         |US|MTR
0000000000|KSUS | 38.6621| -90.6520|  141|Spirit of St Louis AP, MO           |US|MTR
0000000000|KSUT | 33.9308| -78.0734|    8|Cape Fear Rgnl Jetport, NC          |US|MTR
0000074516|KSUU | 38.2645|-121.9241|   19|Travis AFB, CA                      |US|MTR
0000000000|KSUW | 46.6897| -92.0946|  205|Richard I Bong AP, WI               |US|MTR
0000072557|KSUX | 42.4014| -96.3844|  335|Sioux Gateway AP, IA                |US|MTR
0000000000|KSUZ | 34.5904| -92.4794|  119|Saline Cnty Rgnl AP, AR             |US|MTR
0000072272|KSVC | 32.6381|-108.1561| 1660|Grant Cnty AP, NM                   |US|MTR
0000000000|KSVE | 40.3753|-120.5731| 1265|Susanville Muni AP, CA              |US|MTR
0000000000|KSVH | 35.7647| -80.9575|  313|Statesville Rgnl AP, NC             |US|MTR
0000000000|KSVN | 32.0103| -81.1458|   13|Hunter Army Airfield, GA            |US|MTR
0000000000|KSVR | 40.6196|-111.9929| 1404|S Valley Rgnl AP, UT                |US|MTR
0000000000|KSWF | 41.5041| -74.1047|  150|New York Stewart Intl AP, NY        |US|MTR
0000000000|KSWO | 36.1611| -97.0858|  305|Stillwater Rgnl AP, OK              |US|MTR
0000000000|KSWW | 32.4675|-100.4672|  716|Avenger Fld, TX                     |US|MTR
0000000000|KSXK | 43.0725| -96.1103|  433|Sioux Cnty Rgnl AP, IA              |US|MTR
0000000000|KSXS | 31.3627| -85.8494|  124|Shell Army Heliport, AL             |US|MTR
0000000000|KSXT | 42.6200|-123.3700| 1171|Sexton Summit, OR                   |US|MTR
0000000000|KSXU | 34.9357|-104.6426| 1460|Santa Rosa Rt 66 AP, NM             |US|MTR
0000000000|KSYF | 39.7714|-101.7961| 1045|Cheyenne Cnty Muni AP, KS           |US|MTR
0000000000|KSYI | 35.5594| -86.4442|  244|Shelbyville Muni AP, TN             |US|MTR
0000000000|KSYM | 38.2150| -83.5876|  313|Morehead-Rowan Cnty AP, KY          |US|MTR
0000000000|KSYN | 44.4758| -93.0150|  295|Stanton Airfield, MN                |US|MTR
0000072519|KSYR | 43.1111| -76.1064|  128|Syracuse Hancock Intl AP, NY        |US|MTR
0000000000|KSZL | 38.7303| -93.5478|  265|Whiteman AFB, MO                    |US|MTR
0000000000|KSZT | 48.3006|-116.5608|  650|Sandpoint AP, ID                    |US|MTR
0000000000|KSZY | 35.2029| -88.4984|  186|Robert Sibley AP, TN                |US|MTR
0000000000|KT18 | 27.2061| -98.1210|   34|Brooks Cnty AP, TX                  |US|MTR
0000000000|KT20 | 29.5291| -97.4643|  108|Roger M Dreyer Memo AP, TX          |US|MTR
0000000000|KT35 | 30.8790| -96.9722|  123|Cameron Muni Airpark, TX            |US|MTR
0000000000|KT39 | 33.5823| -98.6187|  325|Archer City Muni AP, TX             |US|MTR
0000000000|KT41 | 29.6693| -95.0642|    8|La Porte Muni AP, TX                |US|MTR
0000000000|KT46 | 28.0200| -95.8700|   23|S Brazos A70, TX                    |US|MTR
0000000000|KT62 | 40.1800|-112.2000| 1538|Fairfield, UT                       |US|MTR
0000000000|KT69 | 28.0386| -97.5425|   15|Sinton AP, TX                       |US|MTR
0000000000|KT70 | 29.1184|-100.4722|  306|Laughlin AFB Aux Nr 1, TX           |US|MTR
0000000000|KT74 | 30.5750| -97.4333|  183|Taylor Muni AP, TX                  |US|MTR
0000000000|KT78 | 30.0778| -94.6986|   22|Liberty Muni AP, TX                 |US|MTR
0000000000|KT82 | 30.2433| -98.9097|  517|Gillespie Co AP, TX                 |US|MTR
0000000000|KT89 | 29.2771|-103.6858|  802|Lajitas Intl AP, TX                 |US|MTR
0000000000|KTAD | 37.2611|-104.3314| 1756|Perry Stokes AP, CO                 |US|MTR
0000000000|KTAN | 41.8744| -71.0169|   13|Taunton Muni AP, MA                 |US|MTR
0000000000|KTAZ | 39.5351| -89.3294|  189|Taylorville Muni AP, IL             |US|MTR
0000000000|KTBN | 37.7417| -92.1408|  353|St. Robert Rgnl AP, MO              |US|MTR
0000000000|KTBR | 32.4828| -81.7369|   57|Bulloch Cnty AP, GA                 |US|MTR
0000072210|KTBW | 27.7000| -82.4000|   13|Ruskin, FL                          |US|MTR
0000000000|KTBX | 43.4647|-108.2384|   -0|ThermopolIsland, WY                 |US|MTR
0000000000|KTCC | 35.1828|-103.6031| 1239|Tucumcari Muni AP, NM               |US|MTR
0000000000|KTCL | 33.2206| -87.6111|   52|Tuscaloosa Natl AP, AL              |US|MTR
0000074206|KTCM | 47.1375|-122.4761|   98|McChord Field AP, WA                |US|MTR
0000072271|KTCS | 33.2367|-107.2717| 1479|Truth Or Conseq Muni AP, NM         |US|MTR
0000000000|KTCY | 37.6889|-121.4414|   59|Tracy Muni AP, CA                   |US|MTR
0000000000|KTDF | 36.2847| -78.9844|  186|Person Cnty AP, NC                  |US|MTR
0000000000|KTDO | 46.4783|-122.8067|  114|Toledo-Winlock AP, WA               |US|MTR
0000000000|KTDR | 30.0330| -85.5330|    5|Tyndall AFB, FL                     |US|MTR
0000000000|KTDZ | 41.5649| -83.4822|  190|Toledo Exec AP, OH                  |US|MTR
0000000000|KTEB | 40.8501| -74.0608|    3|Teterboro AP, NJ                    |US|MTR
0000000000|KTEW | 42.5658| -84.4232|  280|Mason Jewett Fld AP, MI             |US|MTR
0000000000|KTET | 43.4987|-110.9562| 2570|Teton Pass, WY                      |US|MTR
0000000000|KTEX | 37.9538|-107.9085| 2767|Telluride Rgnl AP, CO               |US|MTR
0000000000|KTFP | 27.9125| -97.2111|    8|T. P. McCampbell AP, TX             |US|MTR
0000000000|KTGI | 37.8167| -75.9928|    1|Tangier Is AP, VA                   |US|MTR
0000000000|KTHA | 35.3800| -86.2450|  329|Tullahoma Rgnl AP, TN               |US|MTR
0000000000|KTHM | 47.5950|-115.2817|  725|Thompson Falls AP, MT               |US|MTR
0000000000|KTHV | 39.9172| -76.8744|  151|York AP, PA                         |US|MTR
0000000000|KTIF | 41.9620|-100.5690|  892|Thomas Cnty AP, NE                  |US|MTR
0000072354|KTIK | 35.4147| -97.3867|  393|Tinker AFB, OK                      |US|MTR
0000000000|KTIP | 40.2936| -88.1424|  225|Natl Aviation Center AP, IL         |US|MTR
0000000000|KTIW | 47.2675|-122.5781|   90|Tacoma Narrows AP, WA               |US|MTR
0000000000|KTIX | 28.5133| -80.7992|   11|Space Coast Rgnl AP, FL             |US|MTR
0000000000|KTKC | 44.2490| -95.6070|  408|Tracy Muni AP, MN                   |US|MTR
0000000000|KTKI | 33.1778| -96.5906|  178|McKinney Muni AP, TX                |US|MTR
0000000000|KTKV | 45.4690| -89.8060|  453|Tomahawk Rgnl AP, WI                |US|MTR
0000000000|KTKX | 36.2256| -90.0353|   80|Kennett Memo AP, MO                 |US|MTR
0000072214|KTLH | 30.3965| -84.3503|   25|Tallahassee Intl AP, FL             |US|MTR
0000000000|KTMA | 31.4296| -83.4892|  108|Henry Tift Myers AP, GA             |US|MTR
0000000000|KTMB | 25.6478| -80.4328|    3|Miami Exec AP, FL                   |US|MTR
0000000000|KTME | 29.8011| -95.8978|   51|Houston Ex AP, TX                   |US|MTR
0000000000|KTMH | 43.1200|-106.3300| 1755|Antelope Hills, WY                  |US|MTR
0000000000|KTMK | 45.4183|-123.8128|   11|Tillamook AP, OR                    |US|MTR
0000000000|KTMT | 39.4679|-117.1975| 1748|Austin AP, NV                       |US|MTR
0000000000|KTNB | 36.1990| -81.6510|  960|Boone, NC                           |US|MTR
0000000000|KTNU | 41.6750| -93.0200|  291|Newton Muni AP, IA                  |US|MTR
0000000000|KTOA | 33.8033|-118.3394|   31|Zamperini Fld AP, CA                |US|MTR
0000000000|KTOB | 44.0180| -92.8316|  397|Dodge Center AP, MN                 |US|MTR
0000000000|KTOC | 34.5933| -83.2972|  303|Toccoa RG Letourneau AP, GA         |US|MTR
0000000000|KTOI | 31.8603| -86.0117|  121|Troy Muni AP, AL                    |US|MTR
0000072536|KTOL | 41.5867| -83.8078|  208|Eugene F Kranz Toledo AP, OH        |US|MTR
0000072456|KTOP | 39.0683| -95.6219|  269|Philip Billard Muni AP, KS          |US|MTR
0000000000|KTOR | 42.0644|-104.1533| 1282|Torrington Muni AP, WY              |US|MTR
0000072211|KTPA | 27.9755| -82.5332|    8|Tampa Intl AP, FL                   |US|MTR
0000000000|KTPF | 27.9150| -82.4494|    2|Peter O'Knight AP, FL               |US|MTR
0000000000|KTPH | 38.0594|-117.0867| 1655|Tonopah AP, NV                      |US|MTR
0000000000|KTPL | 31.1517| -97.4075|  208|Draughon-Miller Ctl AP, TX          |US|MTR
0000000000|KTQE | 41.7656| -96.1772|  311|Tekamah Muni AP, NE                 |US|MTR
0000000000|KTQH | 35.9286| -94.9311|  266|Tahlequah Muni AP, OK               |US|MTR
0000000000|KTQK | 38.4750|-100.8844|  905|Scott City Muni AP, KS              |US|MTR
0000000000|KTQS | 34.6330|-120.6170|   34|Vandenberg SFB/South, CA            |US|MTR
0000000000|KTQV | 36.0070| -78.9373|  157|Duke Univ N Heliport, NC            |US|MTR
0000000000|KTRI | 36.4752| -82.4073|  463|Tri-Cities AP, TN                   |US|MTR
0000000000|KTRK | 39.3201|-120.1396| 1799|Truckee-Tahoe AP, CA                |US|MTR
0000000000|KTRL | 32.7119| -96.2678|  145|Terrell Muni AP, TX                 |US|MTR
0000000000|KTRM | 33.6267|-116.1594|  -35|Jacqueline Coch Rgnl AP, CA         |US|MTR
0000000000|KTSP | 35.1350|-118.4394| 1220|Tehachapi Muni AP, CA               |US|MTR
0000000000|KTTA | 35.5808| -79.1008|   75|Sanford-Lee Cnty AP, NC             |US|MTR
0000000000|KTTD | 45.5494|-122.4011|   12|Portland-Troutdale AP, OR           |US|MTR
0000000000|KTTF | 41.9389| -83.4350|  188|Custer AP, MI                       |US|MTR
0000000000|KTTN | 40.2767| -74.8133|   65|Trenton Mercer AP, NJ               |US|MTR
0000000000|KTTS | 28.6150| -80.6944|    3|NASA Shuttle Ldng Fclty, FL         |US|MTR
0000072356|KTUL | 36.1983| -95.8881|  206|Tulsa Intl AP, OK                   |US|MTR
0000072332|KTUP | 34.2681| -88.7697|  105|Tupelo Regl AP, MS                  |US|MTR
0000072274|KTUS | 32.1161|-110.9411|  806|Tucson Intl AP, AZ                  |US|MTR
0000000000|KTVC | 44.7417| -85.5822|  190|Cherry Capital AP, MI               |US|MTR
0000000000|KTVF | 48.0658| -96.1867|  340|Thief River Falls Rgnl AP, MN       |US|MTR
0000000000|KTVI | 30.9022| -83.8817|   80|Thomasville Rgnl AP, GA             |US|MTR
0000000000|KTVK | 40.6844| -92.9010|  313|Centerville Muni AP, IA             |US|MTR
0000000000|KTVL | 38.8939|-119.9953| 1910|Lake Tahoe AP, CA                   |US|MTR
0000000000|KTVR | 32.3533| -91.0267|   26|Vicksburg Tallulah Rgnl AP, LA      |US|MTR
0000000000|KTVY | 40.6122|-112.3517| 1317|Tooele Valley AP, UT                |US|MTR
0000000000|KTWF | 42.4817|-114.4878| 1265|Magic Valley Rgnl AP, ID            |US|MTR
0000000000|KTWM | 47.0491| -91.7452|  327|Richard Helgeson AP, MN             |US|MTR
0000000000|KTWT | 37.5418| -87.9544|  113|Sturgis Muni AP, KY                 |US|MTR
0000000000|KTXK | 33.4536| -93.9911|  119|Texarkana Rgnl AP, AR               |US|MTR
0000000000|KTXW | 26.1787| -97.9740|   21|Mid Valley AP, TX                   |US|MTR
0000000000|KTYL | 34.4550|-110.1111| 1774|Taylor Muni AP, AZ                  |US|MTR
0000000000|KTYQ | 40.0319| -86.2514|  281|Indianapolis Exec AP, IN            |US|MTR
0000000000|KTYR | 32.3542| -95.4022|  166|Tyler Pounds Rgnl AP, TX            |US|MTR
0000072326|KTYS | 35.8111| -83.9942|  299|McGhee Tyson AP, TN                 |US|MTR
0000000000|KTZR | 39.9006| -83.1367|  276|Bolton Fld AP, OH                   |US|MTR
0000000000|KU14 | 39.7363|-111.8596| 1531|Nephi Muni AP, UT                   |US|MTR
0000000000|KU16 | 41.0500|-113.0700| 1292|Tank Ridge, UT                      |US|MTR
0000000000|KU17 | 37.5100|-110.7000| 1110|Bullfrog Marina, UT                 |US|MTR
0000000000|KU28 | 39.0100|-110.1500| 1241|Green River, UT                     |US|MTR
0000000000|KU31 | 39.5100|-117.0900| 2014|Austin, NV                          |US|MTR
0000000000|KU52 | 38.2305|-112.6372| 1787|Beaver Muni AP, UT                  |US|MTR
0000000000|KU55 | 37.8452|-112.3919| 2061|Panguitch Muni AP, UT               |US|MTR
0000000000|KU64 | 37.9358|-109.3407| 2123|Monticello AP, CO                   |US|MTR
0000000000|KU68 | 44.9117|-108.4455| 1248|N Big Horn Cnty AP, WY              |US|MTR
0000000000|KU69 | 40.1938|-110.3830| 1777|Duchesne Muni AP, UT                |US|MTR
0000000000|KU71 | 40.4800|-109.5300| 1612|Vernal, UT                          |US|MTR
0000000000|KU78 | 42.6600|-111.5800| 1781|Soda Springs, ID                    |US|MTR
0000000000|KU96 | 37.4353|-110.5643| 1340|Cal Black memo AP, UT               |US|MTR
0000000000|KUAO | 45.2471|-122.7634|   61|Aurora State AP, OR                 |US|MTR
0000000000|KUBE | 45.5052| -91.9805|  378|Cumberland Rgnl AP, WI              |US|MTR
0000072385|KUCC | 36.9600|-116.0500| 1195|Yucca Flat, NV                      |US|MTR
0000000000|KUCP | 41.0253| -80.4134|  327|New Castle Muni AP, PA              |US|MTR
0000000000|KUCY | 36.3813| -88.9862|  103|Everett-Stewart Rgnl AP, TN         |US|MTR
0000000000|KUDG | 34.4493| -79.8899|   58|Darlington Co Jetport, SC           |US|MTR
0000000000|KUDX | 44.1300|-102.8400|  919|Rapid City, SD                      |US|MTR
0000000000|KUES | 43.0410| -88.2371|  278|Waukesha Cnty AP, WI                |US|MTR
0000000000|KUGN | 42.4221| -87.8679|  222|Waukegan Natl AP, IL                |US|MTR
0000072797|KUIL | 47.9366|-124.5552|   59|Quillayute AP, WA                   |US|MTR
0000000000|KUIN | 39.9427| -91.1947|  234|Quincy Rgnl AP/Baldwin Fld, IL      |US|MTR
0000000000|KUKF | 36.2236| -81.0986|  397|Wilkes Cnty AP, NC                  |US|MTR
0000000000|KUKI | 39.1260|-123.2007|  187|Ukiah Muni AP, CA                   |US|MTR
0000000000|KUKL | 38.2981| -95.7247|  358|Coffey Cnty AP, KS                  |US|MTR
0000000000|KUKT | 40.4351| -75.3819|  160|Quakertown AP, PA                   |US|MTR
0000000000|KULM | 44.3197| -94.4172|  308|New Ulm Muni AP, MN                 |US|MTR
0000000000|KULS | 37.6040|-101.3736|  936|Ulysses AP, KS                      |US|MTR
0000072349|KUMN | 36.8900| -93.9000|  437|Monett, MO                          |US|MTR
0000000000|KUMP | 39.9353| -86.0449|  247|Indianapolis Metropol AP, IN        |US|MTR
0000000000|KUNI | 39.2105| -82.2289|  233|Ohio Univ AP, OH                    |US|MTR
0000000000|KUNO | 36.8778| -91.9016|  374|West Plains Rgnl AP, MO             |US|MTR
0000072662|KUNR | 44.0730|-103.2100| 1028|Rapid City, SD                      |US|MTR
0000000000|KUNU | 43.4478| -88.7034|  284|Dodge Cnty AP, WI                   |US|MTR
0000000000|KUNV | 40.8493| -77.8487|  378|University Park AP, PA              |US|MTR
0000000000|KUOX | 34.3843| -89.5368|  138|University-Oxford AP, MS            |US|MTR
0000000000|KUSE | 41.6098| -84.1272|  238|Fulton Cnty AP, OH                  |US|MTR
0000000000|KUTA | 34.6851| -90.3478|   59|Tunica Muni AP, MS                  |US|MTR
0000000000|KUTS | 30.7460| -95.5866|  111|Huntsville Muni AP, TX              |US|MTR
0000000000|KUUU | 41.5317| -71.2817|   52|Newport State AP, RI                |US|MTR
0000000000|KUUV | 38.2335| -91.1643|  284|Sullivan Rgnl AP, MO                |US|MTR
0000000000|KUVA | 29.2100| -99.7431|  287|Garner Fld AP, TX                   |US|MTR
0000000000|KUWL | 39.9125| -85.3267|  331|New Castle Muni AP, IN              |US|MTR
0000000000|KUXL | 30.1314| -93.3762|    3|Southland Fld AP, LA                |US|MTR
0000000000|KUYF | 39.9327| -83.4620|  330|Madison Cnty AP, OH                 |US|MTR
0000000000|KUZA | 34.9881| -81.0561|  203|Rock Hill AP/Bryant Fld, SC         |US|MTR
0000074781|KVAD | 30.9678| -83.1930|   71|Moody AFB, GA                       |US|MTR
0000000000|KVAF | 27.3540| -94.6250|   -0|E Breaks 643/Boomvang, TX (AWOS-3)  |US|MTR
0000000000|KVAY | 39.9429| -74.8457|   16|S Jersey Rgnl AP, NJ                |US|MTR
0000072393|KVBG | 34.7373|-120.5843|  112|Vandenberg SFB, CA                  |US|MTR
0000000000|KVBS | 29.4780| -93.6380|   -0|Sabine 13B, LA (AWOS-3)             |US|MTR
0000000000|KVBT | 36.3465| -94.2185|  395|Bentonville Muni AP, AR             |US|MTR
0000000000|KVBW | 38.3667| -78.9602|  355|Bridgewater Air Park, VA            |US|MTR
0000000000|KVCB | 38.3776|-121.9575|   36|Nut Tree AP, CA                     |US|MTR
0000072255|KVCT | 28.8526| -96.9185|   35|Victoria Rgnl AP, TX                |US|MTR
0000000000|KVCV | 34.5975|-117.3830|  879|S California Log AP, CA             |US|MTR
0000000000|KVDF | 28.0140| -82.3453|    7|Tampa Exec AP, FL                   |US|MTR
0000000000|KVDI | 32.1925| -82.3713|   84|Vidalia Rgnl AP, GA                 |US|MTR
0000000000|KVDW | 41.1500|-105.4000| 2560|Vedauwoo, WY                        |US|MTR
0000000000|KVEL | 40.4409|-109.5103| 1611|Vernal Rgnl AP, UT                  |US|MTR
0000000000|KVER | 38.9461| -92.6841|  218|Jesse Viertel Mem AP, MO            |US|MTR
0000000000|KVES | 40.2045| -84.5318|  308|Darke Cnty AP, OH                   |US|MTR
0000000000|KVGC | 42.8434| -75.5612|  347|Hamilton Muni AP, NY                |US|MTR
0000000000|KVGN | 34.8494|-120.6000|   93|Vandenberg SFB/North, CA            |US|MTR
0000000000|KVGT | 36.2107|-115.1944|  672|N Las Vegas AP, NV                  |US|MTR
0000000000|KVHN | 31.0538|-104.8016| 1206|Culberson Cnty AP, TX               |US|MTR
0000000000|KVIH | 38.1278| -91.7675|  335|Rolla Natl AP, MO                   |US|MTR
0000000000|KVIS | 36.3187|-119.3928|   90|Visalia Muni AP, CA                 |US|MTR
0000000000|KVJI | 36.6869| -82.0336|  636|Virginia Highlands AP, VA           |US|MTR
0000000000|KVKS | 32.2307| -90.9298|   33|Vicksburg Muni AP, MS               |US|MTR
0000000000|KVKY | 29.2480| -88.4410|   -0|Main Pass 289C, LA (AWOS-3)         |US|MTR
0000000000|KVLD | 30.7825| -83.2767|   62|Valdosta Rgnl AP, GA                |US|MTR
0000000000|KVLL | 42.5447| -83.1783|  308|Oakland/Troy AP, MI                 |US|MTR
0000000000|KVMR | 42.7653| -96.9343|  350|Harold Davidson Fld AP, SD          |US|MTR
0000000000|KVNC | 27.0718| -82.4404|    5|Venice Muni AP, FL                  |US|MTR
0000000000|KVNP | 29.4670| -92.3690|   -0|Vermillion 26, LA (AWOS-3)          |US|MTR
